Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
623,181,1,1.0E9,0,600.0,4346222,0.0,0.0,-1,1.0E9,90,12080.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.026,
624,132,1,74.9425766478095,0,600.0,12847373,14.0,20.0,1,74.9425766478095,91,12094.63415,SAT,0,17.1,
625,182,1,89.46825964367429,0,600.0,7933028,8.0,20.0,1,89.46825964367429,91,12102.63415,SAT,0,10.794,
626,132,1,86.3909542026338,0,600.0,14107825,10.0,20.0,1,86.3909542026338,91,12112.63415,SAT,0,12.205,
627,183,1,1.0E9,0,600.0,4306714,0.0,0.0,-1,1.0E9,91,12112.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.024,
628,132,1,82.82512948887918,0,600.0,15324225,11.0,20.0,1,82.82512948887918,92,12123.63415,SAT,0,13.636,
629,184,1,90.1792265539799,0,600.0,13876125,15.0,20.0,1,90.1792265539799,92,12138.63415,SAT,0,18.134,
630,132,1,85.15775109693278,0,600.0,14974745,11.0,20.0,1,85.15775109693278,92,12149.63415,SAT,0,13.253,
631,185,1,1.0E9,0,600.0,14278308,0.0,0.0,-1,1.0E9,92,12149.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,11.507,
632,132,1,92.82763319190316,0,600.0,7685316,9.0,20.0,1,92.82763319190316,93,12158.63415,SAT,0,11.683,
633,186,1,93.46842425246815,0,600.0,7147123,9.0,20.0,1,93.46842425246815,93,12167.63415,SAT,0,11.861,
634,132,1,83.3786126150929,0,600.0,3258612,16.0,20.0,1,83.3786126150929,93,12183.63415,SAT,0,18.656,
635,187,1,1.0E9,0,600.0,11474484,0.0,0.0,-1,1.0E9,93,12183.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.207,
636,132,1,82.29719827210971,0,600.0,16315220,12.0,20.0,1,82.29719827210971,94,12195.63415,SAT,0,14.646,
637,188,1,99.28764001262212,0,600.0,1785792,9.0,20.0,1,99.28764001262212,94,12204.63415,SAT,0,11.281,
638,132,1,80.20334733252979,0,600.0,6125272,18.0,20.0,1,80.20334733252979,94,12222.63415,SAT,0,20.119,
639,189,1,76.38973485567908,0,600.0,14278308,35.0,20.0,1,76.38973485567908,94,12257.63415,SAT,0,38.369,
640,189,1,81.19280287114356,0,600.0,3028086,52.0,20.0,1,81.19280287114356,94,12309.63415,SAT,0,54.664,
641,189,1,76.48146901458911,0,600.0,10255388,44.0,20.0,1,76.48146901458911,94,12353.63415,SAT,0,46.165,
642,189,1,79.5258912277992,0,600.0,2026689,35.0,20.0,1,79.5258912277992,94,12388.63415,SAT,0,37.799,
643,189,1,80.19779453219172,0,600.0,6092140,35.0,20.0,1,80.19779453219172,94,12423.63415,SAT,0,37.14,
644,189,1,82.98306809998357,0,600.0,5924156,24.0,20.0,1,82.98306809998357,94,12447.63415,SAT,0,26.898,
645,189,1,82.27439716211566,0,600.0,6270098,57.0,20.0,1,82.27439716211566,94,12504.63415,SAT,0,59.018,
646,189,1,79.46880117421848,0,600.0,2391985,51.0,20.0,1,79.46880117421848,94,12555.63415,SAT,0,53.461,
647,189,1,77.33992700142062,0,600.0,1797517,45.0,20.0,1,77.33992700142062,94,12600.63415,SAT,0,47.19,
648,189,1,77.89611587181948,0,600.0,14540751,45.0,20.0,1,77.89611587181948,94,12645.63415,SAT,0,47.189,
649,189,1,80.31264190781071,0,600.0,5111533,54.0,20.0,1,80.31264190781071,94,12699.63415,SAT,0,56.746,
650,189,1,80.31072106149847,0,600.0,14329981,40.0,20.0,1,80.31072106149847,94,12739.63415,SAT,0,41.907,
651,189,1,81.05098666338203,0,600.0,9374946,29.0,20.0,1,81.05098666338203,94,12768.63415,SAT,0,31.801,
652,189,1,83.33983535953939,0,600.0,6356418,40.0,20.0,1,83.33983535953939,94,12808.63415,SAT,0,42.628,
653,189,1,79.78182618890511,0,600.0,7285618,73.0,20.0,1,79.78182618890511,94,12881.63415,SAT,0,75.502,
654,189,1,77.94944121446748,0,600.0,1024100,48.0,20.0,1,77.94944121446748,94,12929.63415,SAT,0,50.366,
655,189,1,79.7527774083397,0,600.0,14107825,59.0,20.0,1,79.7527774083397,94,12988.63415,SAT,0,61.891,
656,189,1,83.28462126014767,0,600.0,16315220,50.0,20.0,1,83.28462126014767,94,13038.63415,SAT,0,52.819,
657,189,1,75.31209066077115,0,600.0,12592872,70.0,20.0,1,75.31209066077115,94,13108.63415,SAT,0,72.599,
658,189,1,80.1638591597945,0,600.0,7804272,38.0,20.0,1,80.1638591597945,94,13146.63415,SAT,0,40.808,
659,189,1,79.58379506571137,0,600.0,6516347,49.0,20.0,1,79.58379506571137,94,13195.63415,SAT,0,51.247,
660,189,1,75.79931566606186,0,600.0,1637414,42.0,20.0,1,75.79931566606186,94,13237.63415,SAT,0,44.976,
661,189,1,81.65276005315674,0,600.0,9536758,51.0,20.0,1,81.65276005315674,94,13288.63415,SAT,0,53.306,
662,189,1,78.42387123873618,0,600.0,9046261,112.0,20.0,1,78.42387123873618,94,13400.63415,SAT,0,114.932,
663,189,1,81.08123614797566,0,600.0,477759,39.0,20.0,1,81.08123614797566,94,13439.63415,SAT,0,41.077,
664,189,1,81.49099514332897,0,600.0,5656218,86.0,20.0,1,81.49099514332897,94,13525.63415,SAT,0,88.547,
665,189,1,76.20710593249706,0,600.0,15865250,32.0,20.0,1,76.20710593249706,94,13557.63415,SAT,0,34.076,
666,189,1,82.49065064485234,0,600.0,4827136,53.0,20.0,1,82.49065064485234,94,13610.63415,SAT,0,55.134,
667,189,1,76.10890685114326,0,600.0,2494225,32.0,20.0,1,76.10890685114326,94,13642.63415,SAT,0,34.729,
668,189,1,75.82959012253741,0,600.0,16185544,39.0,20.0,1,75.82959012253741,94,13681.63415,SAT,0,41.227,
669,189,1,76.6816863762779,0,600.0,15155680,42.0,20.0,1,76.6816863762779,94,13723.63415,SAT,0,44.005,
670,189,1,79.25673886591224,0,600.0,3419879,57.0,20.0,1,79.25673886591224,94,13780.63415,SAT,0,59.253,
671,189,1,83.74449947489782,0,600.0,548592,38.0,20.0,1,83.74449947489782,94,13818.63415,SAT,0,40.665,
672,189,1,79.28956664067707,0,600.0,9235133,92.0,20.0,1,79.28956664067707,94,13910.63415,SAT,0,93.986,
673,189,1,80.95325181218087,0,600.0,13876125,49.0,20.0,1,80.95325181218087,94,13959.63415,SAT,0,51.265,
674,189,1,79.86588364994655,0,600.0,6953548,36.0,20.0,1,79.86588364994655,94,13995.63415,SAT,0,39.045,
675,189,1,79.46985497453703,0,600.0,10997778,56.0,20.0,1,79.46985497453703,94,14051.63415,SAT,0,58.061,
676,189,1,79.76391816460446,0,600.0,6041846,34.0,20.0,1,79.76391816460446,94,14085.63415,SAT,0,36.048,
677,189,1,83.54354695045015,0,600.0,12101627,38.0,20.0,1,83.54354695045015,94,14123.63415,SAT,0,39.99,
678,189,1,78.28376024171241,0,600.0,12775814,34.0,20.0,1,78.28376024171241,94,14157.63415,SAT,0,36.509,
679,189,1,83.23886379718071,0,600.0,7933028,34.0,20.0,1,83.23886379718071,94,14191.63415,SAT,0,36.526,
680,189,1,81.63705428899168,0,600.0,9863888,81.0,20.0,1,81.63705428899168,94,14272.63415,SAT,0,83.311,
681,189,1,79.59466477793623,0,600.0,996757,52.0,20.0,1,79.59466477793623,94,14324.63415,SAT,0,54.673,
682,189,1,83.10562369354547,0,600.0,2939702,29.0,20.0,1,83.10562369354547,94,14353.63415,SAT,0,31.887,
683,189,1,81.10586350900695,0,600.0,9098182,24.0,20.0,1,81.10586350900695,94,14377.63415,SAT,0,26.522,
684,189,1,79.12261938118431,0,600.0,1785792,39.0,20.0,1,79.12261938118431,94,14416.63415,SAT,0,41.081,
685,189,1,81.02315073282685,0,600.0,5230138,67.0,20.0,1,81.02315073282685,94,14483.63415,SAT,0,69.779,
686,189,1,77.14165083532502,0,600.0,10859300,37.0,20.0,1,77.14165083532502,94,14520.63415,SAT,0,39.744,
687,189,1,81.14670289830653,0,600.0,8690506,29.0,20.0,1,81.14670289830653,94,14549.63415,SAT,0,31.805,
688,189,1,77.35544454894317,0,600.0,4510634,29.0,20.0,1,77.35544454894317,94,14578.63415,SAT,0,32.048,
689,189,1,77.20178983233838,0,600.0,7306143,95.0,20.0,1,77.20178983233838,94,14673.63415,SAT,0,97.738,
690,189,1,78.74797438270531,0,600.0,12589858,37.0,20.0,1,78.74797438270531,94,14710.63415,SAT,0,39.813,
691,189,1,77.22556468694641,0,600.0,10882471,93.0,20.0,1,77.22556468694641,94,14803.63415,SAT,0,95.787,
692,189,1,83.22266655452879,0,600.0,13299315,39.0,20.0,1,83.22266655452879,94,14842.63415,SAT,0,41.603,
693,189,1,79.34258257819504,0,600.0,52342,96.0,20.0,1,79.34258257819504,94,14938.63415,SAT,0,98.974,
694,189,1,78.4855503578197,0,600.0,3547124,40.0,20.0,1,78.4855503578197,94,14978.63415,SAT,0,43.049,
695,189,1,79.83832097373815,0,600.0,2902580,68.0,20.0,1,79.83832097373815,94,15046.63415,SAT,0,71.078,
696,189,1,82.18862797448566,0,600.0,9257489,50.0,20.0,1,82.18862797448566,94,15096.63415,SAT,0,52.808,
697,189,1,80.21978183315522,0,600.0,4397034,68.0,20.0,1,80.21978183315522,94,15164.63415,SAT,0,71.017,
698,189,1,79.80410483366936,0,600.0,1945069,59.0,20.0,1,79.80410483366936,94,15223.63415,SAT,0,61.922,
699,189,1,79.1503787689862,0,600.0,12146566,72.0,20.0,1,79.1503787689862,94,15295.63415,SAT,0,74.348,
700,189,1,75.73965600309154,0,600.0,16531153,40.0,20.0,1,75.73965600309154,94,15335.63415,SAT,0,42.286,
701,189,1,82.79062734960101,0,600.0,7634674,37.0,20.0,1,82.79062734960101,94,15372.63415,SAT,0,39.874,
702,189,1,79.19956176755373,0,600.0,9148494,37.0,20.0,1,79.19956176755373,94,15409.63415,SAT,0,39.54,
703,189,1,1.0E9,0,600.0,14377,0.0,0.0,-1,1.0E9,94,15409.63415,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,41.938,
704,189,1,82.08691491284482,0,600.0,4346222,45.0,20.0,1,82.08691491284482,94,15454.63415,SAT,0,47.421,
705,189,1,77.90341815318513,0,600.0,11361140,39.0,20.0,1,77.90341815318513,94,15493.63415,SAT,0,42.143,
706,189,1,77.80649184803534,0,600.0,5545254,63.0,20.0,1,77.80649184803534,94,15556.63415,SAT,0,65.144,
707,189,1,81.57559695591628,0,600.0,10846819,33.0,20.0,1,81.57559695591628,94,15589.63415,SAT,0,36.099,
708,189,1,76.01178050308904,0,600.0,13002093,54.0,20.0,1,76.01178050308904,94,15643.63415,SAT,0,56.782,
709,189,1,80.6227644600137,0,600.0,6125272,59.0,20.0,1,80.6227644600137,94,15702.63415,SAT,0,61.421,
710,189,1,82.58998922700934,0,600.0,8312857,48.0,20.0,1,82.58998922700934,94,15750.63415,SAT,0,50.452,
711,189,1,81.02144800272319,0,600.0,7147123,41.0,20.0,1,81.02144800272319,94,15791.63415,SAT,0,44.079,
712,189,1,79.26334868595953,0,600.0,15429455,41.0,20.0,1,79.26334868595953,94,15832.63415,SAT,0,43.973,
713,189,1,81.36081816698001,0,600.0,9956030,25.0,20.0,1,81.36081816698001,94,15857.63415,SAT,0,27.544,
714,189,1,80.3821577024107,0,600.0,12733796,35.0,20.0,1,80.3821577024107,94,15892.63415,SAT,0,37.034,
715,189,1,82.2397170557499,0,600.0,15346664,51.0,20.0,1,82.2397170557499,94,15943.63415,SAT,0,53.286,
716,189,1,76.92670578484821,0,600.0,16588018,62.0,20.0,1,76.92670578484821,94,16005.63415,SAT,0,64.402,
717,189,1,74.9931804557348,0,600.0,4306714,55.0,20.0,1,74.9931804557348,94,16060.63415,SAT,0,57.908,
718,189,1,76.52733478523318,0,600.0,15023845,43.0,20.0,1,76.52733478523318,94,16103.63415,SAT,0,45.54,
719,189,1,78.534240139134,0,600.0,3763673,62.0,20.0,1,78.534240139134,94,16165.63415,SAT,0,64.256,
720,189,1,82.38557425241173,0,600.0,8853693,42.0,20.0,1,82.38557425241173,94,16207.63415,SAT,0,44.166,
721,189,1,81.71918909004428,0,600.0,16753876,90.0,20.0,1,81.71918909004428,94,16297.63415,SAT,0,92.266,
722,189,1,79.32470976980095,0,600.0,12798974,38.0,20.0,1,79.32470976980095,94,16335.63415,SAT,0,40.699,
723,189,1,76.31383982265577,0,600.0,9080978,31.0,20.0,1,76.31383982265577,94,16366.63415,SAT,0,33.886,
724,189,1,75.32105906501376,0,600.0,6576355,43.0,20.0,1,75.32105906501376,94,16409.634149999998,SAT,0,45.007,
725,189,1,82.35331249269538,0,600.0,7218247,28.0,20.0,1,82.35331249269538,94,16437.634149999998,SAT,0,30.311,
726,189,1,76.73012407012762,0,600.0,7550267,31.0,20.0,1,76.73012407012762,94,16468.634149999998,SAT,0,33.019,
727,189,1,77.0900178265622,0,600.0,10809732,29.0,20.0,1,77.0900178265622,94,16497.634149999998,SAT,0,31.779,
728,189,1,80.841419627133,0,600.0,14039118,57.0,20.0,1,80.841419627133,94,16554.634149999998,SAT,0,59.581,
729,189,1,78.39174416250228,0,600.0,15338236,50.0,20.0,1,78.39174416250228,94,16604.634149999998,SAT,0,52.61,
730,189,1,79.74758225704338,0,600.0,8837813,34.0,20.0,1,79.74758225704338,94,16638.634149999998,SAT,0,36.233,
731,189,1,79.49701912508894,0,600.0,13838012,63.0,20.0,1,79.49701912508894,94,16701.634149999998,SAT,0,65.677,
732,189,1,81.58951001669433,0,600.0,14664420,98.0,20.0,1,81.58951001669433,94,16799.634149999998,SAT,0,100.373,
733,189,1,79.48869514453625,0,600.0,13444105,53.0,20.0,1,79.48869514453625,94,16852.634149999998,SAT,0,55.604,
734,189,1,81.13766790380541,0,600.0,2493699,68.0,20.0,1,81.13766790380541,94,16920.634149999998,SAT,0,70.786,
735,189,1,86.73201971826353,0,600.0,11322156,29.0,20.0,1,86.73201971826353,94,16949.634149999998,SAT,0,31.768,
736,189,1,79.28399970831175,0,600.0,14974745,84.0,20.0,1,79.28399970831175,94,17033.634149999998,SAT,0,86.921,
737,189,1,81.31570949713566,0,600.0,6485233,60.0,20.0,1,81.31570949713566,94,17093.634149999998,SAT,0,62.858,
738,189,1,81.05529794647984,0,600.0,15632413,26.0,20.0,1,81.05529794647984,94,17119.634149999998,SAT,0,28.35,
739,189,1,81.14965059765476,0,600.0,2690501,50.0,20.0,1,81.14965059765476,94,17169.634149999998,SAT,0,52.764,
740,189,1,79.5326582131331,0,600.0,2507331,70.0,20.0,1,79.5326582131331,94,17239.634149999998,SAT,0,72.44,
741,189,1,79.7317157587993,0,600.0,8113270,64.0,20.0,1,79.7317157587993,94,17303.634149999998,SAT,0,67.18,
742,189,1,81.89712186013841,0,600.0,5517438,51.0,20.0,1,81.89712186013841,94,17354.634149999998,SAT,0,53.251,
743,189,1,79.6113671785024,0,600.0,6995806,41.0,20.0,1,79.6113671785024,94,17395.634149999998,SAT,0,43.964,
744,189,1,80.57841793702534,0,600.0,1474062,47.0,20.0,1,80.57841793702534,94,17442.634149999998,SAT,0,49.091,
745,189,1,83.5363609838237,0,600.0,7932827,77.0,20.0,1,83.5363609838237,94,17519.634149999998,SAT,0,79.089,
746,189,1,84.27238548976128,0,600.0,14584413,36.0,20.0,1,84.27238548976128,94,17555.634149999998,SAT,0,38.121,
747,189,1,82.37344393691997,0,600.0,2894843,35.0,20.0,1,82.37344393691997,94,17590.634149999998,SAT,0,37.023,
748,189,1,80.15698441748616,0,600.0,704843,61.0,20.0,1,80.15698441748616,94,17651.634149999998,SAT,0,63.57,
749,189,1,81.92321358593051,0,600.0,8349062,47.0,20.0,1,81.92321358593051,94,17698.634149999998,SAT,0,49.952,
750,189,1,85.66889308039458,0,600.0,13694367,30.0,20.0,1,85.66889308039458,94,17728.634149999998,SAT,0,32.69,
751,189,1,84.92630044066222,0,600.0,14071137,31.0,20.0,1,84.92630044066222,94,17759.634149999998,SAT,0,33.464,
752,189,1,77.25548117370145,0,600.0,608889,29.0,20.0,1,77.25548117370145,94,17788.634149999998,SAT,0,31.533,
753,189,1,85.67509026241525,0,600.0,15324225,31.0,20.0,1,85.67509026241525,94,17819.634149999998,SAT,0,33.312,
754,189,1,83.11204160958148,0,600.0,4486559,37.0,20.0,1,83.11204160958148,94,17856.634149999998,SAT,0,39.343,
755,189,1,80.53359876568032,0,600.0,10922979,26.0,20.0,1,80.53359876568032,94,17882.634149999998,SAT,0,28.416,
756,189,1,80.35422761960501,0,600.0,9220315,64.0,20.0,1,80.35422761960501,94,17946.634149999998,SAT,0,66.401,
757,189,1,79.8234286627804,0,600.0,11878053,50.0,20.0,1,79.8234286627804,94,17996.634149999998,SAT,0,52.229,
758,189,1,81.75702069614137,0,600.0,12745268,43.0,20.0,1,81.75702069614137,94,18039.634149999998,SAT,0,45.091,
759,189,1,80.1171851100925,0,600.0,11167702,48.0,20.0,1,80.1171851100925,94,18087.634149999998,SAT,0,50.426,
760,189,1,81.320447933454,0,600.0,2687028,76.0,20.0,1,81.320447933454,94,18163.634149999998,SAT,0,78.186,
761,189,1,81.79230697920482,0,600.0,15278407,48.0,20.0,1,81.79230697920482,94,18211.634149999998,SAT,0,50.875,
762,189,1,77.3347701279888,0,600.0,1528738,40.0,20.0,1,77.3347701279888,94,18251.634149999998,SAT,0,42.173,
763,189,1,77.00857277250824,0,600.0,3258612,30.0,20.0,1,77.00857277250824,94,18281.634149999998,SAT,0,32.665,
764,189,1,82.80025246222066,0,600.0,15492246,52.0,20.0,1,82.80025246222066,94,18333.634149999998,SAT,0,54.384,
765,189,1,80.5771330711186,0,600.0,14366368,59.0,20.0,1,80.5771330711186,94,18392.634149999998,SAT,0,61.387,
766,132,1,77.92704825365976,0,600.0,14557256,13.0,20.0,1,77.92704825365976,95,18405.634149999998,SAT,0,15.599,
767,190,1,95.44041265539175,0,600.0,13002093,12.0,20.0,1,95.44041265539175,95,18417.634149999998,SAT,0,14.896,
768,132,1,74.89631360789639,0,600.0,3362932,19.0,20.0,1,74.89631360789639,95,18436.634149999998,SAT,0,21.011,
769,191,1,1.0E9,0,600.0,15338236,0.0,0.0,-1,1.0E9,95,18436.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.046,
770,132,1,74.44587889558994,0,600.0,14354756,21.0,20.0,1,74.44587889558994,96,18457.634149999998,SAT,0,23.403,
771,192,1,93.34837463028244,0,600.0,13002093,15.0,20.0,1,93.34837463028244,96,18472.634149999998,SAT,0,17.696,
772,132,1,86.11690089784962,0,600.0,8261918,15.0,20.0,1,86.11690089784962,96,18487.634149999998,SAT,0,17.589,
773,193,1,1.0E9,0,600.0,14278308,0.0,0.0,-1,1.0E9,96,18487.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.037,
774,132,1,85.9436671727815,0,600.0,7534931,12.0,20.0,1,85.9436671727815,97,18499.634149999998,SAT,0,14.963,
775,194,1,100.45868983705081,0,600.0,1024100,9.0,20.0,1,100.45868983705081,97,18508.634149999998,SAT,0,11.657,
776,132,1,77.03591979902237,0,600.0,13579292,16.0,20.0,1,77.03591979902237,97,18524.634149999998,SAT,0,18.43,
777,195,1,1.0E9,0,600.0,4827136,0.0,0.0,-1,1.0E9,97,18524.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.73,
778,132,1,80.00563886698276,0,600.0,7159788,11.0,20.0,1,80.00563886698276,98,18535.634149999998,SAT,0,13.285,
779,196,1,1.0E9,0,600.0,15865250,0.0,0.0,-1,1.0E9,98,18535.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.191,
780,132,1,87.48192074590541,0,600.0,1405074,10.0,20.0,1,87.48192074590541,98,18545.634149999998,SAT,0,12.307,
781,197,1,1.0E9,0,600.0,8113270,0.0,0.0,-1,1.0E9,98,18545.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.139,
782,132,1,81.4448710616164,0,600.0,15748003,13.0,20.0,1,81.4448710616164,99,18558.634149999998,SAT,0,15.709,
783,198,1,86.5095297870511,0,600.0,9374946,11.0,20.0,1,86.5095297870511,99,18569.634149999998,SAT,0,12.93,
784,132,1,74.51725069185406,0,600.0,15142787,19.0,20.0,1,74.51725069185406,99,18588.634149999998,SAT,0,21.657,
785,199,1,1.0E9,0,600.0,8690506,0.0,0.0,-1,1.0E9,99,18588.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,11.019,
786,132,1,77.81474719189968,0,600.0,10968492,16.0,20.0,1,77.81474719189968,100,18604.634149999998,SAT,0,18.879,
787,200,1,91.27963936135244,0,600.0,5545254,10.0,20.0,1,91.27963936135244,100,18614.634149999998,SAT,0,13.257,
788,132,1,80.00009378460611,0,600.0,4922019,15.0,20.0,1,80.00009378460611,100,18629.634149999998,SAT,0,17.763,
789,201,1,1.0E9,0,600.0,11082522,0.0,0.0,-1,1.0E9,100,18629.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,9.963,
790,132,1,88.96552761079757,0,600.0,2196381,9.0,20.0,1,88.96552761079757,101,18638.634149999998,SAT,0,11.777,
791,202,1,98.82870850069077,0,600.0,12146566,9.0,20.0,1,98.82870850069077,101,18647.634149999998,SAT,0,11.166,
792,132,1,89.13766081268992,0,600.0,415157,10.0,20.0,1,89.13766081268992,101,18657.634149999998,SAT,0,12.117,
793,203,1,1.0E9,0,600.0,15748003,0.0,0.0,-1,1.0E9,101,18657.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.079,
794,132,1,91.53647827630328,0,600.0,9724556,9.0,20.0,1,91.53647827630328,102,18666.634149999998,SAT,0,11.122,
795,204,1,88.46368538577481,0,600.0,12775814,8.0,20.0,1,88.46368538577481,102,18674.634149999998,SAT,0,10.682,
796,132,1,82.95385194288022,0,600.0,13975997,11.0,20.0,1,82.95385194288022,102,18685.634149999998,SAT,0,13.556,
797,205,1,1.0E9,0,600.0,7634674,0.0,0.0,-1,1.0E9,102,18685.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,11.543,
798,132,1,88.01100501722681,0,600.0,1977243,12.0,20.0,1,88.01100501722681,103,18697.634149999998,SAT,0,14.164,
799,206,1,91.14186278538385,0,600.0,7218247,9.0,20.0,1,91.14186278538385,103,18706.634149999998,SAT,0,11.202,
800,132,1,78.83203705948517,0,600.0,14262504,18.0,20.0,1,78.83203705948517,103,18724.634149999998,SAT,0,20.801,
801,207,1,1.0E9,0,600.0,11466163,0.0,0.0,-1,1.0E9,103,18724.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.466,
802,132,1,74.3964448846826,0,600.0,14362921,19.0,20.0,1,74.3964448846826,104,18743.634149999998,SAT,0,21.235,
803,208,1,89.02316460686735,0,600.0,6125272,8.0,20.0,1,89.02316460686735,104,18751.634149999998,SAT,0,10.849,
804,132,1,80.38468113041756,0,600.0,9331197,22.0,20.0,1,80.38468113041756,104,18773.634149999998,SAT,0,24.424,
805,209,1,1.0E9,0,600.0,2494225,0.0,0.0,-1,1.0E9,104,18773.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.186,
806,132,1,79.92581333186735,0,600.0,5081346,15.0,20.0,1,79.92581333186735,105,18788.634149999998,SAT,0,17.45,
807,210,1,1.0E9,0,600.0,2217863,0.0,0.0,-1,1.0E9,105,18788.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.085,
808,132,1,69.01467226355652,0,600.0,7850859,20.0,20.0,1,69.01467226355652,105,18808.634149999998,SAT,0,22.229,
809,211,1,100.39697988084514,0,600.0,14366368,9.0,20.0,1,100.39697988084514,105,18817.634149999998,SAT,0,11.489,
810,132,1,81.38997791519617,0,600.0,8679778,14.0,20.0,1,81.38997791519617,106,18831.634149999998,SAT,0,16.718,
811,212,1,99.27869053090733,0,600.0,4927278,9.0,20.0,1,99.27869053090733,106,18840.634149999998,SAT,0,11.614,
812,132,1,87.53784171345605,0,600.0,3541433,17.0,20.0,1,87.53784171345605,106,18857.634149999998,SAT,0,19.397,
813,213,1,1.0E9,0,600.0,477759,0.0,0.0,-1,1.0E9,106,18857.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.199,
814,132,1,81.55735520504508,0,600.0,8909319,12.0,20.0,1,81.55735520504508,107,18869.634149999998,SAT,0,14.823,
815,214,1,90.75845375823357,0,600.0,2902580,18.0,20.0,1,90.75845375823357,107,18887.634149999998,SAT,0,20.225,
816,132,1,69.10400498674124,0,600.0,2919964,17.0,20.0,1,69.10400498674124,107,18904.634149999998,SAT,0,19.713,
817,215,1,1.0E9,0,600.0,1405074,0.0,0.0,-1,1.0E9,107,18904.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.181,
818,132,1,77.98743064937187,0,600.0,13543576,16.0,20.0,1,77.98743064937187,108,18920.634149999998,SAT,0,18.845,
819,216,1,90.55668745608634,0,600.0,704843,10.0,20.0,1,90.55668745608634,108,18930.634149999998,SAT,0,13.053,
820,132,1,77.6228165328042,0,600.0,14972714,13.0,20.0,1,77.6228165328042,108,18943.634149999998,SAT,0,14.931,
821,217,1,96.00711256786053,0,600.0,12146566,10.0,20.0,1,96.00711256786053,108,18953.634149999998,SAT,0,12.366,
822,132,1,80.0682959014685,0,600.0,8634666,15.0,20.0,1,80.0682959014685,109,18968.634149999998,SAT,0,17.196,
823,218,1,99.4668043161934,0,600.0,3419879,9.0,20.0,1,99.4668043161934,109,18977.634149999998,SAT,0,11.695,
824,132,1,86.66358756705758,0,600.0,15940769,10.0,20.0,1,86.66358756705758,109,18987.634149999998,SAT,0,12.214,
825,219,1,1.0E9,0,600.0,13694367,0.0,0.0,-1,1.0E9,109,18987.634149999998,CRASHED,ERROR: Wrapper did not output anything that matched the expected output ("Result of algorithm run:..."). Please try executing the wrapper directly,10.479,
826,132,1,87.90141166042183,0,600.0,748904,10.0,20.0,1,87.90141166042183,110,18997.634149999998,SAT,0,11.972,
827,220,1,85.80608625748783,0,600.0,7285618,12.0,20.0,1,85.80608625748783,110,19009.634149999998,SAT,0,13.92,
828,132,1,87.39084288246784,0,600.0,11397429,10.0,20.0,1,87.39084288246784,110,19019.634149999998,SAT,0,11.933,
829,221,1,96.05283464293498,0,600.0,14540751,9.0,20.0,1,96.05283464293498,110,19028.634149999998,SAT,0,11.408,
830,132,1,83.72470769153729,0,600.0,2591758,14.0,20.0,1,83.72470769153729,111,19042.634149999998,SAT,0,16.891,
831,222,1,98.32858202944142,0,600.0,3362932,8.0,20.0,1,98.32858202944142,111,19050.634149999998,SAT,0,10.859,
